anon_learner_id,course_title,domain,category,level,course_length_hours,certification_type,completion_rate_percent,score_obtained_percent,duration_spent_hours,lms_source,course_start,course_end
381a8516873e,Statistics for Research,Computer Science,Core,Advanced,4.21,Certificate of Completion,59.77,54.7,2.68,Sakai,2023-03-08,2023-03-08
1cbab18e5ae7,Statistics for Research,Data Science,Certification,Beginner,9.22,Certificate of Completion,67.53,81.22,6.79,Canvas,2023-08-27,2023-08-27
2adbbb848b3e,Machine Learning Fundamentals,Data Science,Elective,Beginner,10.03,Badge,40.98,73.49,3.04,Open edX,2023-03-10,2023-03-10
74294d78a932,Advanced Python Programming,Data Science,Certification,Advanced,10.27,Certificate of Completion,35.42,89.71,4.02,Canvas,2026-05-28,2026-05-28
308f33ea3dc4,Machine Learning Fundamentals,Data Science,Elective,Advanced,3.85,None,92.19,80.23,2.89,Chamilo,2023-03-10,2023-03-10
f6b4d61fa02d,Pedagogy in Digital Learning,Business,Certification,Intermediate,10.15,Certificate of Completion,20.42,56.66,2.01,Brightspace,2024-04-05,2024-04-05
f0f99fda8a04,Database Design,Statistics,Core,Beginner,6.12,Badge,13.44,52.91,0.82,Brightspace,2023-05-24,2023-05-24
08b4dfdd77d5,Advanced Python Programming,Computer Science,Workshop,Beginner,9.62,Badge,29.94,69.49,3.72,Sakai,2024-06-12,2024-06-12
8f1cda789a2d,Educational Psychology,Education,Core,Beginner,8.56,None,12.02,93.57,1.25,Blackboard,2023-11-07,2023-11-07
303b8815dc65,User Experience Design,Design,Core,Intermediate,7.44,Professional Certificate,70.02,100.0,6.12,Moodle,2024-04-13,2024-04-13
39081749d32d,Project Management Essentials,Computer Science,Certification,Beginner,6.15,Certificate of Completion,48.39,50.52,3.01,Totara,2023-09-25,2023-09-25
8026aef226a7,User Experience Design,Cloud,Core,Intermediate,5.05,None,25.58,57.62,1.27,Canvas,2023-12-19,2023-12-19
cf72cbba32e8,Instructional Design Principles,Business,Certification,Beginner,13.1,None,33.15,64.64,3.25,Canvas,2023-09-05,2023-09-05
a7a2650dcbfe,Pedagogy in Digital Learning,Design,Core,Intermediate,6.38,Badge,8.68,,0.65,Blackboard,2023-03-11,2023-03-11
e7d5df59db1c,Cybersecurity Basics,Data Science,Certification,Intermediate,13.37,Certificate of Completion,56.1,100.0,7.34,Sakai,2023-05-23,2023-05-23
286b85128fce,Cybersecurity Basics,Computer Science,Core,Beginner,4.8,Badge,22.06,92.53,1.35,Moodle,2026-01-22,2026-01-22
5a870b265042,Machine Learning Fundamentals,Statistics,Core,Beginner,4.11,Certificate of Completion,67.28,52.62,2.05,Moodle,2023-07-21,2023-07-21
5682ab330887,Educational Psychology,Design,Elective,Intermediate,5.69,Professional Certificate,50.59,100.0,2.13,Totara,2024-12-18,2024-12-18
918a61cf110f,Cybersecurity Basics,Statistics,Core,Beginner,5.42,Professional Certificate,48.06,84.11,2.9,Brightspace,2023-03-22,2023-03-22
eb3caa92cb43,Advanced Python Programming,Design,Elective,Advanced,16.47,Certificate of Completion,34.86,47.35,5.17,Moodle,2023-12-23,2023-12-23
111dc376d0be,Pedagogy in Digital Learning,Cloud,Certification,Beginner,3.4,None,36.29,75.65,1.43,Blackboard,2023-06-05,2023-06-05
c5888f03c09a,Cybersecurity Basics,Security,Workshop,Intermediate,3.05,Badge,77.81,90.49,2.47,Moodle,2023-03-24,2023-03-24
3a35fc6e14dd,Cybersecurity Basics,Design,Elective,Beginner,3.95,Certificate of Completion,32.73,64.08,1.03,Chamilo,2023-01-06,2023-01-06
db311e980e76,Educational Psychology,Education,Core,Beginner,2.03,Certificate of Completion,63.99,83.73,1.07,Chamilo,2024-07-23,2024-07-23
b4375bb3fa7c,Advanced Python Programming,Design,Elective,Advanced,14.26,Certificate of Completion,33.76,95.91,5.0,Sakai,2023-04-06,2023-04-06
6be49ac35927,User Experience Design,Data Science,Core,Advanced,4.33,None,44.15,100.0,2.05,Blackboard,2023-11-29,2023-11-29
5f54e9c8c578,Educational Psychology,Computer Science,Core,Beginner,14.22,Badge,82.46,63.25,13.99,Moodle,2024-10-13,2024-10-13
42fab4ad70de,Machine Learning Fundamentals,Security,Core,Beginner,3.96,None,50.43,76.39,2.19,Blackboard,2023-02-10,2023-02-10
778757fa295f,Database Design,Statistics,Elective,Beginner,7.03,Professional Certificate,71.56,48.13,4.0,Canvas,2024-05-04,2024-05-04
1c37e4f0df27,Machine Learning Fundamentals,Design,Core,Advanced,9.0,Certificate of Completion,53.4,62.95,5.38,Open edX,2023-07-23,2023-07-23
2480bf1ba157,Educational Psychology,Education,Elective,Beginner,4.12,Certificate of Completion,85.94,87.3,4.24,Moodle,2024-05-05,2024-05-05
242e9f7170a2,Introduction to Data Science,Data Science,Core,Advanced,11.0,Certificate of Completion,29.53,76.85,3.22,Sakai,2023-07-02,2023-07-02
f913ff178b16,Cybersecurity Basics,Education,Core,Beginner,11.07,Certificate of Completion,34.51,47.82,3.34,Open edX,2023-07-02,2023-07-02
67e46e8882e6,Database Design,Design,Core,Intermediate,10.53,None,43.44,76.06,5.93,Open edX,2024-04-03,2024-04-03
a76a3dcd49b6,Cloud Computing Fundamentals,Business,Seminar,Beginner,3.52,Badge,41.92,85.15,1.17,Brightspace,2023-04-06,2023-04-06
91aeed9c19dc,Database Design,Statistics,Core,Intermediate,9.78,Certificate of Completion,49.76,51.55,4.09,Canvas,2023-06-24,2023-06-24
c7c6d7428248,Database Design,Education,Core,Beginner,3.94,Certificate of Completion,55.63,44.62,1.87,Canvas,2024-04-28,2024-04-28
c9bac0e8723a,Instructional Design Principles,Education,Certification,Advanced,2.39,Badge,78.5,100.0,1.94,Canvas,2024-08-20,2024-08-20
8916546d65e8,Introduction to Data Science,Statistics,Certification,Intermediate,12.27,None,30.72,100.0,4.09,Chamilo,2023-05-30,2023-05-30
1f0d6a8e295e,Database Design,Statistics,Certification,Beginner,3.01,Certificate of Completion,53.03,100.0,1.62,Brightspace,2024-02-12,2024-02-12
cc652d722ff5,Machine Learning Fundamentals,Education,Core,Beginner,8.06,Certificate of Completion,37.29,73.5,2.86,Open edX,2023-12-11,2023-12-11
806e49f98407,Database Design,Business,Core,Advanced,3.38,Certificate of Completion,67.79,67.51,1.64,Moodle,2023-05-29,2023-05-29
5b0903aeab59,Introduction to Data Science,Security,Certification,Intermediate,9.35,Certificate of Completion,60.96,78.46,6.06,Moodle,2024-05-27,2024-05-27
3159ed39ba1e,Advanced Python Programming,Data Science,Elective,Intermediate,7.32,Certificate of Completion,23.83,66.87,1.41,Chamilo,2026-11-27,2026-11-27
8e107cb7e11c,Project Management Essentials,Cloud,Core,Beginner,5.81,Certificate of Completion,66.49,86.91,4.57,Chamilo,2026-05-14,2026-05-14
5fb534314895,User Experience Design,Education,Elective,Intermediate,1.98,Certificate of Completion,63.15,54.76,1.27,Sakai,2024-06-15,2024-06-15
20a7973ef246,Web Development Bootcamp,Design,Elective,Beginner,4.06,Professional Certificate,92.94,77.13,4.88,Blackboard,2023-03-26,2023-03-26
4538ca9f8b50,Cloud Computing Fundamentals,Business,Core,Beginner,4.44,Professional Certificate,80.0,56.41,3.94,Brightspace,2024-03-20,2024-03-20
cec9b23b54da,Cybersecurity Basics,Statistics,Certification,Intermediate,3.43,Diploma,36.05,91.85,1.26,Blackboard,2025-02-23,2025-02-23
dcd279768e47,Database Design,Security,Elective,Intermediate,8.64,None,51.05,55.58,3.87,Moodle,2027-01-26,2027-01-26
53c4cf262368,Cloud Computing Fundamentals,Data Science,Certification,Expert,3.49,Certificate of Completion,20.02,36.78,0.69,Totara,2024-02-05,2024-02-05
426475696b12,Machine Learning Fundamentals,Design,Seminar,Beginner,12.07,None,42.11,31.95,6.38,Blackboard,2024-01-01,2024-01-01
d2f4dcd14676,Database Design,Statistics,Core,Beginner,10.97,Certificate of Completion,5.79,,0.62,Blackboard,2023-05-16,2023-05-16
93e141dbdff4,Educational Psychology,Computer Science,Certification,Advanced,6.68,Certificate of Completion,58.95,66.27,4.57,Chamilo,2024-11-14,2024-11-14
756dbfe6d0e8,Educational Psychology,Design,Core,Beginner,2.92,None,52.92,97.71,1.16,Moodle,2024-03-09,2024-03-09
feac7f192c25,Machine Learning Fundamentals,Cloud,Workshop,Advanced,4.97,Certificate of Completion,48.05,62.3,2.24,Canvas,2023-12-28,2023-12-28
1098d2d94777,Project Management Essentials,Statistics,Elective,Advanced,4.0,Certificate of Completion,75.36,93.86,3.8,Canvas,2023-09-05,2023-09-05
6d7913c4eb53,Educational Psychology,Security,Core,Intermediate,2.91,None,50.39,85.87,1.41,Brightspace,2023-10-31,2023-10-31
e5012e9439ce,Machine Learning Fundamentals,Computer Science,Core,Beginner,2.04,Diploma,38.56,64.23,0.99,Blackboard,2024-02-13,2024-02-13
a3f642a4f054,Advanced Python Programming,Cloud,Workshop,Advanced,10.4,Diploma,49.44,48.02,6.08,Canvas,2023-09-13,2023-09-13
701daf803105,Instructional Design Principles,Security,Core,Beginner,14.76,None,72.42,57.37,9.95,Blackboard,2023-01-24,2023-01-24
449963324b3f,Pedagogy in Digital Learning,Security,Certification,Beginner,13.38,Badge,22.68,83.35,2.88,Canvas,2023-09-13,2023-09-13
0e1e3e36fc71,Cybersecurity Basics,Business,Certification,Intermediate,4.76,None,74.5,99.81,4.05,Canvas,2025-03-10,2025-03-10
0c85b623a7bf,Pedagogy in Digital Learning,Business,Workshop,Intermediate,25.69,Certificate of Completion,81.37,90.95,18.27,Brightspace,2024-01-24,2024-01-25
c68b7051940f,Educational Psychology,Business,Seminar,Beginner,11.94,None,9.9,,1.46,Brightspace,2023-02-17,2023-02-17
7892e0ae2e68,Machine Learning Fundamentals,Computer Science,Core,Intermediate,10.94,Professional Certificate,56.51,100.0,6.98,Brightspace,2023-10-03,2023-10-03
b574258ba0bf,Web Development Bootcamp,Education,Elective,Beginner,6.46,Certificate of Completion,52.86,87.21,2.47,Sakai,2023-01-11,2023-01-11
2e7ec6b8b06a,User Experience Design,Data Science,Core,Intermediate,2.15,Certificate of Completion,40.83,61.38,0.84,Totara,2024-01-15,2024-01-15
1057c4593d41,Advanced Python Programming,Data Science,Seminar,Advanced,13.36,None,60.27,73.74,10.29,Brightspace,2023-08-15,2023-08-15
60c6e8ad356e,Cybersecurity Basics,Security,Core,Beginner,2.11,Badge,46.41,80.75,1.06,Chamilo,2023-05-07,2023-05-07
d57ffb230fed,Advanced Python Programming,Cloud,Core,Beginner,6.61,None,64.42,76.36,4.92,Totara,2023-04-29,2023-04-29
67516f73b691,Educational Psychology,Statistics,Elective,Beginner,7.93,Certificate of Completion,44.43,87.59,3.45,Sakai,2023-10-15,2023-10-15
9215b9d67c65,Web Development Bootcamp,Data Science,Core,Advanced,9.97,Certificate of Completion,64.78,81.64,7.13,Totara,2023-08-22,2023-08-22
b68e2a44a1bb,Advanced Python Programming,Data Science,Elective,Beginner,3.02,Professional Certificate,47.32,41.08,1.35,Brightspace,2026-04-06,2026-04-06
1a3433a44421,Cloud Computing Fundamentals,Design,Seminar,Intermediate,11.69,Certificate of Completion,59.66,69.03,8.71,Chamilo,2023-07-15,2023-07-15
70bf63ef1a20,Machine Learning Fundamentals,Data Science,Certification,Intermediate,3.92,Certificate of Completion,50.75,72.95,2.1,Chamilo,2023-01-19,2023-01-19
a9c98effd682,Pedagogy in Digital Learning,Security,Core,Expert,6.21,None,71.84,66.11,3.57,Blackboard,2025-01-18,2025-01-18
e22baa3fb923,User Experience Design,Design,Elective,Beginner,7.05,None,42.05,74.36,3.11,Totara,2025-01-14,2025-01-14
ccdc5e687a8c,Pedagogy in Digital Learning,Cloud,Elective,Intermediate,2.61,Certificate of Completion,85.57,54.55,2.36,Moodle,2023-11-21,2023-11-21
f7033c74442f,Project Management Essentials,Cloud,Core,Intermediate,4.76,Certificate of Completion,36.18,67.13,1.98,Moodle,2028-07-19,2028-07-19
3be2c62c2ce6,Project Management Essentials,Cloud,Core,Beginner,3.78,Certificate of Completion,43.6,74.05,1.59,Blackboard,2025-06-14,2025-06-14
9405947fdf6c,Pedagogy in Digital Learning,Education,Elective,Beginner,2.88,Certificate of Completion,34.08,100.0,0.92,Canvas,2023-01-17,2023-01-17
804f8f57d3ef,Cybersecurity Basics,Business,Core,Intermediate,7.09,Certificate of Completion,65.63,50.64,5.76,Totara,2023-05-31,2023-05-31
5b63fab730d9,Instructional Design Principles,Education,Certification,Intermediate,3.01,Certificate of Completion,47.22,82.86,1.63,Open edX,2023-01-15,2023-01-15
2f86b5ec156f,Pedagogy in Digital Learning,Security,Core,Advanced,5.76,Certificate of Completion,22.35,83.51,1.07,Chamilo,2023-09-07,2023-09-07
169496f7f634,Cybersecurity Basics,Data Science,Core,Intermediate,7.69,Certificate of Completion,15.39,93.3,1.2,Sakai,2023-07-02,2023-07-02
6adc31c4895d,Cybersecurity Basics,Design,Certification,Intermediate,15.77,Certificate of Completion,39.9,56.64,4.84,Totara,2023-11-27,2023-11-27
cc593b201c17,Educational Psychology,Data Science,Workshop,Beginner,4.77,None,68.31,89.55,2.9,Brightspace,2025-06-30,2025-06-30
788c1a539b60,Project Management Essentials,Design,Certification,Intermediate,14.0,Professional Certificate,34.74,42.82,3.75,Brightspace,2023-09-09,2023-09-09
6a59841641d5,Project Management Essentials,Cloud,Core,Advanced,6.46,Professional Certificate,38.26,72.77,2.6,Brightspace,2025-06-08,2025-06-08
f5abbeda1044,Cloud Computing Fundamentals,Security,Core,Beginner,18.8,Certificate of Completion,74.9,74.66,9.95,Canvas,2024-09-02,2024-09-02
d7fd8a1037e8,Web Development Bootcamp,Cloud,Certification,Intermediate,5.24,None,66.28,71.22,2.85,Open edX,2024-04-29,2024-04-29
04e87afb3de0,Instructional Design Principles,Business,Workshop,Beginner,12.85,None,57.61,29.1,5.53,Blackboard,2023-05-31,2023-05-31
a3f2e324b2f4,Pedagogy in Digital Learning,Design,Seminar,Intermediate,6.29,Certificate of Completion,55.62,87.89,2.85,Blackboard,2024-07-01,2024-07-01
2d9de9757be3,Pedagogy in Digital Learning,Security,Core,Advanced,13.27,Certificate of Completion,92.78,78.23,9.74,Sakai,2023-02-07,2023-02-07
35d21a2b9b14,Statistics for Research,Security,Elective,Intermediate,14.15,Professional Certificate,59.76,70.16,9.16,Open edX,2024-04-23,2024-04-23
e2077e985853,Pedagogy in Digital Learning,Computer Science,Workshop,Beginner,10.62,Certificate of Completion,46.26,100.0,6.37,Moodle,2023-05-27,2023-05-27
76237a5863c0,Database Design,Business,Elective,Advanced,5.41,Certificate of Completion,44.02,100.0,2.68,Brightspace,2025-01-16,2025-01-16
6ad6f65fa207,Database Design,Data Science,Elective,Beginner,10.32,None,66.49,100.0,5.8,Totara,2023-03-02,2023-03-02
e15eb9f75400,Database Design,Security,Certification,Advanced,7.77,Professional Certificate,47.42,77.66,3.14,Blackboard,2023-07-13,2023-07-13
2cc29a8a22eb,Educational Psychology,Statistics,Core,Intermediate,3.11,Professional Certificate,97.6,68.55,3.29,Brightspace,2023-08-20,2023-08-20
804af37765d4,Cybersecurity Basics,Security,Workshop,Beginner,4.35,None,66.67,59.77,2.34,Open edX,2024-02-03,2024-02-03
f07c0ff506df,Instructional Design Principles,Data Science,Certification,Beginner,3.67,Professional Certificate,61.78,54.22,1.71,Open edX,2023-03-09,2023-03-09
10a4bbe03873,Advanced Python Programming,Data Science,Elective,Beginner,7.41,Certificate of Completion,54.21,44.79,3.83,Sakai,2023-02-07,2023-02-07
6346e65b2ef9,Instructional Design Principles,Cloud,Elective,Beginner,9.36,Professional Certificate,37.85,81.88,4.47,Brightspace,2025-02-14,2025-02-14
a6034f9e6e45,Introduction to Data Science,Data Science,Certification,Advanced,11.33,Certificate of Completion,80.46,61.55,6.43,Moodle,2023-06-03,2023-06-03
32cf4a7b7fe1,Machine Learning Fundamentals,Statistics,Seminar,Advanced,1.91,Professional Certificate,93.98,81.75,1.51,Sakai,2023-05-26,2023-05-26
7f073990838e,Educational Psychology,Education,Core,Intermediate,7.13,Certificate of Completion,56.54,53.03,3.49,Totara,2025-01-20,2025-01-20
11ad783b0c13,Introduction to Data Science,Education,Core,Beginner,19.09,None,33.62,73.16,6.64,Totara,2023-02-07,2023-02-07
ab0e0ffe7c93,Cybersecurity Basics,Education,Seminar,Intermediate,7.95,Badge,52.72,97.94,3.33,Brightspace,2023-09-20,2023-09-20
5fa6de4c68e3,Cloud Computing Fundamentals,Education,Core,Intermediate,12.79,Certificate of Completion,42.31,98.68,5.0,Open edX,2024-03-07,2024-03-07
75258267daff,User Experience Design,Business,Certification,Beginner,6.87,Professional Certificate,58.35,74.47,4.29,Moodle,2024-04-22,2024-04-22
5d3145bd04fc,Introduction to Data Science,Security,Core,Intermediate,11.46,Badge,47.76,100.0,4.24,Moodle,2025-04-11,2025-04-11
66e5d61496d1,Introduction to Data Science,Cloud,Workshop,Intermediate,7.97,Badge,63.4,73.65,5.39,Sakai,2023-06-13,2023-06-13
ac0de784d893,Educational Psychology,Statistics,Elective,Advanced,7.68,None,73.32,69.09,5.56,Brightspace,2023-05-17,2023-05-17
719deedff9cc,Cloud Computing Fundamentals,Security,Elective,Intermediate,5.71,Certificate of Completion,32.09,71.26,2.15,Brightspace,2024-01-25,2024-01-25
3ed43c25e6dc,Statistics for Research,Business,Elective,Beginner,16.2,None,48.81,86.99,6.26,Chamilo,2023-06-03,2023-06-03
709140f164ca,Project Management Essentials,Education,Certification,Beginner,4.69,Certificate of Completion,46.04,93.97,2.16,Brightspace,2023-04-29,2023-04-29
a0ae69641940,Introduction to Data Science,Security,Core,Beginner,2.15,Certificate of Completion,22.92,100.0,0.48,Brightspace,2023-06-28,2023-06-28
222392892063,Instructional Design Principles,Statistics,Core,Beginner,5.66,Certificate of Completion,86.06,78.56,5.79,Brightspace,2023-04-15,2023-04-15
7c8cbe09eab4,Project Management Essentials,Design,Elective,Intermediate,10.85,Badge,40.66,100.0,4.27,Open edX,2023-01-31,2023-01-31
16ba5fce410d,Project Management Essentials,Education,Core,Intermediate,7.85,None,53.21,77.47,3.11,Canvas,2024-02-29,2024-02-29
0462e7f39d2b,Pedagogy in Digital Learning,Computer Science,Core,Intermediate,4.2,None,30.27,70.82,1.29,Blackboard,2025-02-14,2025-02-14
8e32b36fde6a,Pedagogy in Digital Learning,Security,Elective,Beginner,6.6,None,58.58,81.07,4.0,Chamilo,2023-11-21,2023-11-21
4efa96e06ccc,Advanced Python Programming,Data Science,Core,Intermediate,4.69,Certificate of Completion,55.09,100.0,2.41,Blackboard,2023-02-10,2023-02-10
37aa232cfb76,User Experience Design,Statistics,Workshop,Intermediate,5.33,None,63.99,85.72,2.88,Open edX,2023-06-02,2023-06-02
3cd669e54a7e,Machine Learning Fundamentals,Design,Core,Intermediate,28.93,None,57.22,63.46,18.12,Blackboard,2023-08-13,2023-08-14
3bf75e1b0551,Cybersecurity Basics,Cloud,Core,Beginner,4.04,None,58.8,62.88,2.88,Canvas,2023-06-06,2023-06-06
ba019e1d7aff,Pedagogy in Digital Learning,Education,Certification,Intermediate,17.56,Certificate of Completion,73.33,95.52,10.95,Canvas,2024-01-24,2024-01-24
3c9c1f6030f9,Instructional Design Principles,Data Science,Elective,Intermediate,1.45,Professional Certificate,22.08,54.01,0.28,Blackboard,2025-10-15,2025-10-15
72656cb24a70,Instructional Design Principles,Business,Seminar,Beginner,4.17,None,22.01,51.2,0.7,Moodle,2023-08-08,2023-08-08
a63a8cc8b3b0,Cloud Computing Fundamentals,Cloud,Seminar,Intermediate,7.0,Diploma,77.95,58.86,6.61,Blackboard,2023-05-14,2023-05-14
7059201607ec,Cybersecurity Basics,Security,Core,Beginner,3.87,Certificate of Completion,70.93,60.1,3.12,Blackboard,2023-05-15,2023-05-15
18f2fc32def7,Statistics for Research,Security,Core,Intermediate,11.49,None,55.07,54.58,6.09,Open edX,2024-10-16,2024-10-16
337c86f75e84,Advanced Python Programming,Security,Workshop,Intermediate,2.82,None,92.75,94.15,2.52,Brightspace,2023-08-18,2023-08-18
5576d2eba755,Pedagogy in Digital Learning,Design,Certification,Advanced,9.29,Certificate of Completion,54.91,69.87,5.09,Chamilo,2023-06-08,2023-06-08
2975c354a42a,Instructional Design Principles,Data Science,Elective,Advanced,6.47,None,71.41,65.11,4.04,Totara,2023-07-28,2023-07-28
2a00e4c41a22,Educational Psychology,Cloud,Seminar,Intermediate,1.49,Certificate of Completion,50.87,64.94,0.67,Blackboard,2025-09-30,2025-09-30
688f84fb0848,Machine Learning Fundamentals,Security,Core,Expert,9.5,Certificate of Completion,78.64,57.57,8.56,Blackboard,2023-03-11,2023-03-11
ab553169a139,Introduction to Data Science,Design,Core,Beginner,2.96,Certificate of Completion,46.8,78.85,1.29,Brightspace,2025-10-07,2025-10-07
afb32d01f5b4,Introduction to Data Science,Statistics,Core,Beginner,8.65,Certificate of Completion,83.64,74.62,7.71,Canvas,2023-08-14,2023-08-14
101c9827345e,User Experience Design,Statistics,Workshop,Intermediate,5.11,None,40.4,94.36,2.19,Moodle,2025-07-28,2025-07-28
dd06eb1cea84,Pedagogy in Digital Learning,Cloud,Core,Intermediate,9.99,Certificate of Completion,36.03,100.0,3.5,Moodle,2023-08-18,2023-08-18
0f9d7d50a421,Cloud Computing Fundamentals,Education,Elective,Intermediate,1.5,Certificate of Completion,80.77,57.77,0.88,Canvas,2023-01-31,2023-01-31
f16d49373861,Introduction to Data Science,Security,Elective,Beginner,2.54,None,62.81,71.33,1.23,Brightspace,2026-05-17,2026-05-17
0ba699e097a8,Database Design,Security,Workshop,Intermediate,18.23,Professional Certificate,47.09,64.74,9.24,Moodle,2024-01-12,2024-01-12
b2f156e433ac,Cybersecurity Basics,Security,Seminar,Beginner,7.08,None,88.15,74.54,6.2,Chamilo,2028-03-27,2028-03-27
2761d116fa9a,Cloud Computing Fundamentals,Design,Seminar,Advanced,8.25,Certificate of Completion,14.52,67.3,1.39,Open edX,2025-10-31,2025-10-31
e263e0402e6c,User Experience Design,Security,Core,Intermediate,4.59,None,33.37,86.41,1.89,Moodle,2027-01-16,2027-01-16
db47f409cc55,Introduction to Data Science,Security,Core,Intermediate,3.76,Certificate of Completion,47.14,70.25,2.13,Canvas,2023-03-11,2023-03-11
278e744c8e51,Introduction to Data Science,Design,Core,Intermediate,2.52,None,60.86,58.98,1.9,Canvas,2023-07-31,2023-07-31
b6d8f7d61585,Advanced Python Programming,Education,Core,Intermediate,4.13,None,55.17,97.73,1.98,Canvas,2026-04-02,2026-04-02
f719aef1e225,User Experience Design,Security,Certification,Intermediate,18.74,Certificate of Completion,6.27,,1.43,Brightspace,2025-10-15,2025-10-15
22967b6a4f1c,Machine Learning Fundamentals,Statistics,Core,Beginner,12.96,Certificate of Completion,70.21,32.5,7.29,Canvas,2023-01-06,2023-01-06
93238c78dbb8,Statistics for Research,Data Science,Elective,Intermediate,6.23,Professional Certificate,51.8,79.78,2.73,Canvas,2023-11-14,2023-11-14
9f77449f530c,Project Management Essentials,Cloud,Certification,Intermediate,10.22,Professional Certificate,48.21,83.38,5.35,Open edX,2025-12-16,2025-12-16
c4bbdfa7334d,Machine Learning Fundamentals,Business,Certification,Intermediate,5.04,None,81.49,78.2,4.14,Canvas,2023-07-13,2023-07-13
343b6b562e78,Machine Learning Fundamentals,Cloud,Certification,Beginner,27.86,None,54.66,62.19,17.99,Open edX,2024-06-29,2024-06-30
dc69d7c09911,Project Management Essentials,Design,Elective,Intermediate,9.51,None,45.71,77.19,5.07,Canvas,2023-01-30,2023-01-30
cecd1d4e1bf2,Database Design,Security,Core,Beginner,13.44,Professional Certificate,35.84,47.47,4.61,Chamilo,2023-02-11,2023-02-11
5747e4542d50,Introduction to Data Science,Computer Science,Elective,Beginner,8.17,Certificate of Completion,33.56,89.29,3.0,Open edX,2023-01-07,2023-01-07
9699dcda6d55,User Experience Design,Data Science,Core,Beginner,16.26,Professional Certificate,81.47,94.75,16.29,Brightspace,2023-10-21,2023-10-21
1d952527ae69,Introduction to Data Science,Computer Science,Certification,Intermediate,7.63,Certificate of Completion,89.6,61.83,8.41,Moodle,2023-12-06,2023-12-06
7ee935f5fab8,Cloud Computing Fundamentals,Business,Workshop,Beginner,11.02,Badge,48.21,81.94,5.0,Sakai,2023-02-09,2023-02-09
2ef0c7034d4a,Project Management Essentials,Data Science,Certification,Beginner,3.75,Professional Certificate,36.12,65.32,1.34,Blackboard,2027-01-15,2027-01-15
dd2245717393,Pedagogy in Digital Learning,Security,Elective,Expert,9.36,Certificate of Completion,42.89,60.18,3.15,Totara,2023-02-20,2023-02-20
2026053ad632,Cybersecurity Basics,Cloud,Core,Beginner,3.93,None,93.61,88.54,3.75,Moodle,2025-10-25,2025-10-25
98774791ed2e,Machine Learning Fundamentals,Security,Seminar,Beginner,4.05,None,96.52,69.24,4.94,Chamilo,2023-09-04,2023-09-04
1fa2fea16d53,Pedagogy in Digital Learning,Security,Seminar,Beginner,18.86,Professional Certificate,68.36,45.8,14.57,Canvas,2023-01-16,2023-01-16
a7fef6866c37,Project Management Essentials,Cloud,Certification,Intermediate,2.36,None,53.82,58.71,1.03,Brightspace,2023-10-11,2023-10-11
b5cd0c740d1d,Statistics for Research,Computer Science,Elective,Intermediate,7.26,None,30.95,100.0,1.58,Moodle,2023-01-19,2023-01-19
31439c5b01f2,Web Development Bootcamp,Business,Elective,Intermediate,8.0,Certificate of Completion,48.47,71.87,3.54,Canvas,2023-10-16,2023-10-16
6c0e6d58b9b8,Web Development Bootcamp,Cloud,Core,Beginner,2.42,Certificate of Completion,71.84,70.3,1.99,Canvas,2023-10-11,2023-10-11
9aaada6df2cb,Cybersecurity Basics,Security,Core,Intermediate,2.23,None,24.51,56.21,0.43,Blackboard,2023-07-06,2023-07-06
afc916eabbea,User Experience Design,Computer Science,Elective,Intermediate,8.0,Professional Certificate,56.14,67.12,4.01,Canvas,2024-05-03,2024-05-03
9342c2ea3a95,Project Management Essentials,Cloud,Core,Intermediate,3.07,Certificate of Completion,68.95,81.38,2.7,Chamilo,2023-07-20,2023-07-20
83650535409a,Pedagogy in Digital Learning,Design,Certification,Beginner,9.63,Certificate of Completion,58.48,57.16,5.89,Sakai,2023-11-07,2023-11-07
38f9e34cff19,User Experience Design,Computer Science,Core,Beginner,5.32,None,63.41,100.0,3.43,Chamilo,2023-04-03,2023-04-03
c07dd3a0bfc7,Project Management Essentials,Data Science,Certification,Intermediate,3.14,Certificate of Completion,20.58,43.46,0.76,Brightspace,2023-03-04,2023-03-04
e2f0f3bf6f61,Advanced Python Programming,Cloud,Seminar,Advanced,18.7,Certificate of Completion,84.44,78.65,20.36,Open edX,2023-09-24,2023-09-24
d7a2faf9d857,Database Design,Business,Certification,Advanced,6.26,None,71.86,83.03,3.94,Brightspace,2024-03-16,2024-03-16
f9f27d3d77c6,Educational Psychology,Cloud,Core,Advanced,3.42,Certificate of Completion,66.69,56.96,2.24,Moodle,2024-03-30,2024-03-30
b133f285d846,Pedagogy in Digital Learning,Business,Core,Intermediate,5.87,None,29.12,66.29,1.82,Brightspace,2023-03-17,2023-03-17
59df2ba4ab68,Instructional Design Principles,Data Science,Elective,Beginner,22.69,Badge,91.23,79.45,22.88,Brightspace,2023-02-12,2023-02-12
a4b3e2038a9f,Introduction to Data Science,Design,Certification,Beginner,3.15,Certificate of Completion,43.55,69.81,1.08,Blackboard,2028-04-30,2028-04-30
2a570fca7d60,Database Design,Education,Core,Intermediate,11.83,Professional Certificate,70.65,78.76,8.87,Brightspace,2025-06-07,2025-06-07
24cc82eeb815,Project Management Essentials,Statistics,Elective,Beginner,7.44,None,40.83,85.07,3.17,Totara,2025-06-11,2025-06-11
dd2eb6bcca4f,Advanced Python Programming,Design,Seminar,Beginner,10.27,Certificate of Completion,22.69,93.94,2.09,Moodle,2023-03-18,2023-03-18
